"from","to"
"H2AFY","MBNL1"
"ITGA4","MBNL1"
"MBNL1","RBFOX2"
"BAG1","MBNL1"
"CAPZB","MBNL1"
"MBNL1","SMC5"
"CDKN2AIP","SNW1"
"CDKN2AIP","NUP43"
"CDKN2AIP","SMC5"
"CDKN2AIP","ILF3"
"CDKN2AIP","EYA4"
"FHL3","PTPN6"
"GBF1","PTPN6"
"RBFOX2","UBAP2"
"GBF1","UBAP2"
"PPP2CA","UBAP2"
"UBAP2","YTHDF2"
"UBAP2","YTHDF3"
"BAG1","UBAP2"
"SMC5","UBAP2"
"MAP4K4","SLC9A1"
"NRAS","SLC9A1"
"ATP2A1","SLC9A1"
"RHOF","SLC9A1"
"MTPAP","NF2"
"LGALS8","MTPAP"
"GPR182","MTPAP"
"MTPAP","RHOF"
"ADCK3","ADCK3"
"ADCK3","TCEB2"
"ADCK3","SIN3A"
"ADCK3","IRAK1"
"CDC40","SNW1"
"CDC40","SUZ12"
"CDC40","SNIP1"
"CDC40","NUPR1"
"CAPZB","CDC40"
"CDC40","CRYAA"
"PLXNB2","YTHDF2"
"ATP2A1","PLXNB2"
"PLXNB2","RNF149"
"PLXNB2","RHOF"
"ARL6IP5","RTN4"
"ARL6IP5","NRAS"
"ARL6IP5","ATP2A1"
"ARL6IP5","RHOF"
"FMNL2","MAP4K4"
"FMNL2","NUPR1"
"CLIC1","ITGA4"
"CLIC1","HNF1B"
"CLIC1","NUPR1"
"BAG1","CLIC1"
"STYK1","ULK1"
"H2AFY","PHF14"
"PHF14","SUZ12"
"PHF14","ZBTB2"
"ADARB1","PHF14"
"PHF14","SMC5"
"DPF2","EPAS1"
"EPAS1","SIN3A"
"EPAS1","TCEB2"
"EPAS1","YTHDF2"
"DDIT3","EPAS1"
"CAPZB","ZC3H15"
"SMC5","ZC3H15"
"RTN4","TMEM43"
"RNF149","TMEM43"
"FAM171A1","RHOF"
"FAM171A1","STYK1"
"FHL3","FHL3"
"FHL3","SNW1"
"CHEK2","FHL3"
"FHL3","SUZ12"
"EYA4","FHL3"
"CAPZB","FHL3"
"DPF2","TLX2"
"DDX24","TLX2"
"DBN1","TLX2"
"HNF1B","TLX2"
"IPO11","RAN"
"IPO11","NUP155"
"GPR182","IPO11"
"EYA4","EYA4"
"EYA4","FHL3"
"EYA4","NUP155"
"EYA4","RBM4"
"EYA4","HNF1B"
"CRYAA","EYA4"
"CFL2","DBN1"
"CFL2","NUPR1"
"CFL2","RHOF"
"CAPZB","CFL2"
"BAG1","CFL2"
"CFL2","SMC5"
"PPP2CA","STRN"
"MAP4K4","STRN"
"CAPZB","STRN"
"RTN4","STRN"
"DHX9","WRN"
"CHEK2","WRN"
"ILF3","WRN"
"ADARB1","WRN"
"NUP43","WRN"
"EPS15","ITGA4"
"DBN1","EPS15"
"HNF1B","HNF1B"
"EYA4","HNF1B"
"DPF2","HNF1B"
"HNF1B","TLX2"
"HNF1B","POLH"
"ADARB1","POLH"
"NUP43","POLH"
"POLH","SMC5"
"ACTR1B","CAPZB"
"NES","NUPR1"
"SIN3A","TBL1X"
"HNF1B","TBL1X"
"TBL1X","TLX2"
"ADCK3","YME1L1"
"ETF1","PPP2CA"
"ETF1","RHOF"
"ETF1","RIT1"
"ADARB1","SPATS2L"
"ILF3","SPATS2L"
"RBFOX2","SPATS2L"
"EYA4","SPATS2L"
"MEF2D","PRKACA"
"CDK6","MEF2D"
"HNF1B","MEF2D"
"MEF2D","SMC5"
"PRKCZ","RIPK1"
"FHL3","WNK1"
"VCL","WNK1"
"BAG1","WNK1"
"HIST1H4H","ITGA4"
"HIST1H4H","SMC5"
"HIST1H4H","ILF3"
"NRAS","SLC38A1"
"RAB3B","SLC38A1"
"RAB4A","SLC38A1"
"RHOF","SLC38A1"
"SLC38A1","STYK1"
"EPHA5","MAP4K4"
"EPHA5","NUP155"
"EIF2B1","RIT1"
"CAPZB","EIF2B1"
"CTTNBP2NL","PPP2CA"
"ANKRD28","CTTNBP2NL"
"CTTNBP2NL","MAP4K4"
"DPF2","LCP1"
