"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"TAF10","ORF",2.471,65,53,43.2153846153846
"TACC3","NONE",2.795,78,58,43.1282051282051
"ZC3H4","ORF",-2.506,106,67,42.3490566037736
"MRPL38","NONE",4.058,155,81,42.3290322580645
"USP21","ORF",2.409,77,57,42.1948051948052
"ARHGDIA","NONE",2.725,137,76,42.1605839416058
"NPLOC4","ORF",2.707,123,72,42.1463414634146
"RPL36A","ORF",-2.131,123,72,42.1463414634146
"RBCK1","ORF",2.392,89,61,41.8089887640449
"PLOD3","ORF",2.03,102,65,41.421568627451
"NFRKB","ORF",2.289,88,60,40.9090909090909
"NUP85","BOTH",3.722,110,67,40.8090909090909
"ARL10","ORF",2.313,98,63,40.5
"SRP54","ORF",2.792,128,72,40.5
"IRS1","ORF",-2.13,75,55,40.3333333333333
"MED15","ORF",2.526,87,59,40.0114942528736
"WBP11","ORF",2.763,110,66,39.6
"TFDP1","BOTH",2.112,94,61,39.5851063829787
"PPP2R2B","ORF",-2.471,86,58,39.1162790697674
"CSRP2BP","ORF",-2.657,64,50,39.0625
"TIAL1","ORF",2.827,112,66,38.8928571428571
"IRF7","ORF",2.015,70,52,38.6285714285714
"DHCR24","ORF",1.994,113,66,38.5486725663717
"FDFT1","ORF",2.166,108,64,37.9259259259259
"EMG1","NONE",2.841,92,59,37.8369565217391
"PHF12","ORF",-2.127,80,55,37.8125
"ARL6IP5","NONE",-3.202,130,70,37.6923076923077
"MPHOSPH9","ORF",2.071,81,55,37.3456790123457
"PGD","NONE",2.789,139,72,37.294964028777
"VPS72","ORF",2.283,94,59,37.031914893617
"ZNF250","ORF",-2.187,65,49,36.9384615384615
"DGCR2","BOTH",-1.962,68,50,36.7647058823529
"HTRA4","BOTH",2.337,120,66,36.3
"COPS7B","NON_ORF",2.195,93,58,36.1720430107527
"GLI3","ORF",-2.378,56,45,36.1607142857143
"PKN1","ORF",2.586,87,56,36.0459770114943
"EPHA5","ORF",-2.141,78,53,36.0128205128205
"DET1","BOTH",-3.266,107,62,35.9252336448598
"PPME1","ORF",2.123,97,59,35.8865979381443
"ARHGEF1","ORF",2.266,94,58,35.7872340425532
"CLTCL1","BOTH",2.288,101,60,35.6435643564356
"HIST1H2BO","ORF",2.071,101,60,35.6435643564356
"GPATCH1","ORF",2.247,82,54,35.5609756097561
"LIG1","ORF",2.359,82,54,35.5609756097561
"BCL9","ORF",2.903,60,46,35.2666666666667
"OSBP","ORF",2.385,93,57,34.9354838709677
"ABCF3","ORF",3.156,78,52,34.6666666666667
"LIN54","ORF",1.966,70,49,34.3
"ARPC5","ORF",2.224,79,52,34.2278481012658
"FKBP3","ORF",2.227,102,59,34.1274509803922
"MRPL49","NONE",2.775,132,67,34.0075757575758
"NRBP1","ORF",2.123,80,52,33.8
"ARL16","ORF",2.363,55,43,33.6181818181818
"SKIV2L","ORF",2.809,90,55,33.6111111111111
"AMPD2","ORF",3.43,72,49,33.3472222222222
"PPP2R4","NONE",3.207,72,49,33.3472222222222
"ARMC6","ORF",2.694,78,51,33.3461538461538
"ABCC1","NON_ORF",2.449,131,66,33.2519083969466
"FAM50A","BOTH",2.034,79,51,32.9240506329114
"H3F3B","ORF",2.082,79,51,32.9240506329114
"STAT5A","ORF",2.078,54,42,32.6666666666667
"PDAP1","ORF",2.569,83,52,32.578313253012
"DTL","NONE",2.979,80,51,32.5125
"ADCY9","BOTH",-2.024,111,60,32.4324324324324
"SPATS2","ORF",3.072,84,52,32.1904761904762
"CSNK1G2","ORF",3.072,63,45,32.1428571428571
"MYO9A","ORF",-2.241,63,45,32.1428571428571
"GNAI1","ORF",-3.013,75,49,32.0133333333333
"PON2","ORF",2.251,98,56,32
"SPG20","ORF",-3.333,88,53,31.9204545454545
"BIRC5","ORF",2.985,64,45,31.640625
"CENPE","ORF",1.981,67,46,31.5820895522388
"ATP6V0D1","ORF",2.991,114,60,31.5789473684211
"PGR","ORF",-2.513,56,42,31.5
"EIF2AK3","BOTH",-2.111,104,57,31.2403846153846
"COMMD1","BOTH",-1.966,68,46,31.1176470588235
"POLA2","NONE",2.8,84,51,30.9642857142857
"ATP2B4","ORF",-1.972,91,53,30.8681318681319
"ANKHD1-EIF4EBP3","NONE",-2.784,58,42,30.4137931034483
"TNFAIP1","ORF",-2.651,61,43,30.3114754098361
"SHKBP1","BOTH",2.515,73,47,30.2602739726027
"USP32","ORF",2.204,86,51,30.2441860465116
"RNF151","ORF",2.093,83,50,30.1204819277108
"BCAS3","ORF",2.091,59,42,29.8983050847458
"RAPGEF6","ORF",-2.46,59,42,29.8983050847458
"ARNTL","ORF",-2.536,68,45,29.7794117647059
"TTC4","ORF",2.205,88,51,29.5568181818182
"EIF4EBP1","NONE",2.877,57,41,29.4912280701754
"OS9","ORF",2.022,75,47,29.4533333333333
"NEXN","ORF",-2.336,72,46,29.3888888888889
"MTF2","NONE",2.605,72,46,29.3888888888889
"CLSPN","NON_ORF",2.456,76,47,29.0657894736842
"STAT2","ORF",2.488,50,38,28.88
"IL13RA2","ORF",-2.246,53,39,28.6981132075472
"TSHZ3","ORF",-2.438,56,40,28.5714285714286
"ZFHX4","ORF",-2.043,48,37,28.5208333333333
"PHF2","ORF",2.906,59,41,28.4915254237288
"COPS7A","NONE",2.974,95,52,28.4631578947368
