"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"SOD1","ORF",3.222,273,161,94.948717948718
"HIST1H2BK","NONE",3.518,210,141,94.6714285714286
"PSMC2","NONE",3.059,254,155,94.5866141732284
"MCM6","NONE",8.066,190,134,94.5052631578947
"PGK1","ORF",7.13,220,144,94.2545454545455
"CNOT1","ORF",4.325,185,132,94.1837837837838
"POLR2E","ORF",2.574,197,136,93.8883248730964
"BARD1","ORF",2.305,200,137,93.845
"SRRT","ORF",2.259,215,142,93.7860465116279
"RRP12","NONE",3.416,215,142,93.7860465116279
"SRP68","ORF",4.385,250,153,93.636
"SRP72","NONE",2.943,234,148,93.6068376068376
"CEP250","ORF",6.426,189,133,93.5925925925926
"REEP5","ORF",-2.946,247,152,93.5384615384615
"SND1","ORF",2.883,228,146,93.4912280701754
"RQCD1","ORF",3.241,149,118,93.4496644295302
"GCN1L1","ORF",2.833,244,151,93.4467213114754
"ROR2","ORF",-3.652,223,144,92.9865470852018
"REXO4","ORF",3.496,194,134,92.5567010309278
"DNAJB11","ORF",5.891,221,143,92.5294117647059
"TSC1","ORF",-2.977,172,126,92.3023255813954
"TOMM22","NONE",3.326,231,146,92.2770562770563
"LGALS1","NONE",2.96,186,131,92.2634408602151
"HCFC1","ORF",3.649,189,132,92.1904761904762
"DRG1","ORF",3.451,251,152,92.0478087649402
"SART1","ORF",5.148,204,137,92.0049019607843
"NPC1","ORF",3.997,229,145,91.8122270742358
"SMC4","ORF",4.347,187,131,91.7700534759358
"PSMC4","NONE",4.878,230,145,91.4130434782609
"CSNK1E","NONE",2.659,197,134,91.1472081218274
"SMC2","ORF",4.341,212,139,91.1367924528302
"PSMD13","ORF",2.14,200,135,91.125
"VCL","ORF",2.139,177,127,91.1242937853107
"CORO1C","ORF",4.678,225,143,90.8844444444444
"EXD2","ORF",-2.905,261,154,90.8659003831418
"SDHA","ORF",3.398,251,151,90.8406374501992
"STAT1","ORF",3.093,189,131,90.7989417989418
"PSMD12","ORF",2.229,216,140,90.7407407407407
"PAN2","ORF",-2.205,258,153,90.7325581395349
"SERPINH1","NONE",3.506,199,134,90.2311557788945
"TCOF1","ORF",4.12,180,127,89.6055555555556
"NOTCH2","ORF",-2.083,219,140,89.4977168949772
"UCHL5","BOTH",3.541,210,137,89.3761904761905
"EHMT2","ORF",4.474,175,125,89.2857142857143
"TKT","NONE",6.317,223,141,89.152466367713
"COPS6","ORF",3.824,236,145,89.0889830508475
"RPL26","ORF",-3.971,253,150,88.9328063241107
"SNRPA1","ORF",7.185,196,132,88.8979591836735
"GSPT1","NONE",3.433,221,140,88.6877828054299
"PDLIM7","ORF",3.929,168,122,88.5952380952381
"MRPS31","NONE",-3.474,215,138,88.5767441860465
"NDUFS1","ORF",3.579,244,147,88.5614754098361
"ERBB3","ORF",-2.376,206,135,88.4708737864078
"CDKN2A","ORF",3.357,200,133,88.445
"TMPRSS4","ORF",2.861,200,133,88.445
"SRSF2","ORF",2.891,163,120,88.3435582822086
"NOLC1","ORF",4.112,222,140,88.2882882882883
"TAX1BP1","ORF",-2.892,222,140,88.2882882882883
"ACTN1","ORF",4.748,213,137,88.1173708920188
"AHCYL1","ORF",-3.749,229,142,88.0524017467249
"INF2","ORF",3.083,189,129,88.0476190476191
"NOC2L","ORF",5.581,201,133,88.0049751243781
"TSR1","ORF",2.769,226,141,87.9690265486726
"WDR77","NONE",2.625,226,141,87.9690265486726
"PUF60","ORF",6.048,263,152,87.8479087452471
"ATP2A2","ORF",2.702,230,142,87.6695652173913
"DNM2","ORF",4.989,170,122,87.5529411764706
"SCRIB","ORF",4.64,162,119,87.4135802469136
"DGCR8","ORF",2.276,176,124,87.3636363636364
"WDR6","ORF",-3.101,188,128,87.1489361702128
"PRKCI","ORF",2.379,191,129,87.1256544502618
"KLF15","ORF",-2.44,194,130,87.1134020618557
"SKP2","BOTH",3.494,174,123,86.948275862069
"FAS","ORF",-2.632,213,136,86.8356807511737
"ACTL6A","NONE",3.312,180,125,86.8055555555556
"RAD21","NONE",4.847,239,144,86.7615062761506
"MTHFD1","ORF",4.541,186,127,86.7150537634408
"AP2A1","ORF",3.796,189,128,86.6878306878307
"SUGT1","ORF",2.824,189,128,86.6878306878307
"FOS","NONE",-5.457,169,121,86.6331360946746
"ITSN1","ORF",-2.097,153,115,86.437908496732
"MRPS7","NONE",4.141,247,146,86.2995951417004
"CALU","NONE",3.671,224,139,86.2544642857143
"KIF11","NONE",7.188,170,121,86.1235294117647
"NCAPH","ORF",5.778,209,134,85.9138755980861
"CKAP5","ORF",5.384,206,133,85.868932038835
"CBX6","NONE",-2.749,185,126,85.8162162162162
"MAPK14","BOTH",3.113,188,127,85.7925531914894
"MRPS2","ORF",4.049,197,130,85.7868020304569
"CS","ORF",4.13,310,163,85.7064516129032
"NCOR2","ORF",2.779,171,121,85.6198830409357
"HNRNPUL2","ORF",2.989,192,128,85.3333333333333
