"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"TMEM132A","ORF",-2.325,23,13,7.34782608695652
"UNC119","ORF",-2.514,27,14,7.25925925925926
"FAM135A","ORF",-2.591,61,21,7.22950819672131
"ORC6","NONE",2.722,20,12,7.2
"ASAP2","ORF",2.096,17,11,7.11764705882353
"TNNT1","NONE",2.953,17,11,7.11764705882353
"B2M","ORF",-2.391,36,16,7.11111111111111
"CNOT6L","ORF",-2.398,24,13,7.04166666666667
"ARL6IP5","NONE",-3.706,82,24,7.02439024390244
"COG4","NONE",2.976,47,18,6.8936170212766
"CLEC14A","ORF",-2.779,25,13,6.76
"NUDT9","ORF",-2.098,12,9,6.75
"RNF10","ORF",-2.385,38,16,6.73684210526316
"ZNF414","NONE",-2.778,18,11,6.72222222222222
"CCDC120","ORF",2.031,34,15,6.61764705882353
"HTRA4","ORF",2.219,49,18,6.61224489795918
"PTPN6","NONE",-2.611,67,21,6.58208955223881
"MEX3D","ORF",2.667,22,12,6.54545454545454
"SYT2","ORF",2.124,22,12,6.54545454545454
"NUDCD1","NONE",2.71,27,13,6.25925925925926
"RPS19BP1","NONE",-3.046,27,13,6.25925925925926
"MANF","NONE",-2.666,28,13,6.03571428571429
"PSTPIP2","ORF",1.966,14,9,5.78571428571429
"SLITRK5","ORF",2.524,34,14,5.76470588235294
"TCTN2","BOTH",1.994,45,16,5.68888888888889
"NFATC2IP","NONE",2.756,26,12,5.53846153846154
