"from","to"
"STIP1","TAF6L"
"RHOBTB1","TAF6L"
"ATAD3A","KCTD12"
"CLTCL1","KCTD12"
"CUL3","KCTD12"
"EWSR1","KCTD12"
"BAP1","KCTD12"
"KPNA2","PMAIP1"
"PMAIP1","PRKCSH"
"PMAIP1","SLC3A2"
"DNAJC7","PMAIP1"
"GSK3B","PMAIP1"
"CUL5","PMAIP1"
"LEMD3","REEP4"
"BET1","REEP4"
"REEP4","ST7"
"COPE","REEP4"
"REEP4","YWHAE"
"MGST1","OGDH"
"MGST1","PHB2"
"MGST1","SLC3A2"
"MGST1","TNIP1"
"NDUFA9","PIGS"
"PIGS","RNF130"
"CHAF1A","HIST1H3B"
"CBX5","HIST1H3B"
"HIST1H3B","SUPT16H"
"HIST1H3B","MCM2"
"DAXX","HIST1H3B"
"HIST1H3B","SSRP1"
"CLTCL1","HIST1H3B"
"HDGF","HIST1H3B"
"AKT1","ARFIP2"
"ARFIP2","EWSR1"
"EWSR1","NUDT5"
"NUDT5","PLCG1"
"IRF3","NUDT5"
"NUDT5","UPF1"
"BAP1","NUDT5"
"PRC1","SLC25A19"
"HBZ","IKBKG"
"BIRC5","HBZ"
"NUBPL","PMPCB"
"CS","NUBPL"
"CUL3","NUBPL"
"PMF1","RUFY1"
"CBX5","PMF1"
"BUB1B","PMF1"
"AURKA","PMF1"
"CHAF1A","PMF1"
"CHD4","PMF1"
"HIST1H3C","PMF1"
"CENPM","SRC"
"CENPM","RECQL"
"CENPM","TOMM34"
"BUB1B","CENPM"
"CENPM","FBXW7"
"TSC1","VPS37C"
"MCM7","VPS37C"
"CUL3","GALK1"
"FBXW7","GALK1"
"BRD1","GALK1"
"BAP1","GALK1"
"GALK1","RUFY1"
"GSK3B","TAZ"
"ADPGK","UBQLN4"
"ADPGK","KIF14"
"TRAF2","ZNF410"
"CSNK2B","ZNF410"
"PICK1","ZNF410"
"CCDC107","KPNA2"
"CCDC107","UBQLN4"
"SNX4","SUPT5H"
"HIVEP1","SNX4"
"RHOBTB1","SNX4"
"CUL3","KCTD6"
"KCTD6","USP21"
"KCTD6","PICK1"
"GPS1","KCTD6"
"CCDC125","ZNF250"
"CCDC125","YWHAE"
"CCDC125","PRPF3"
"EIF1B","EIF3A"
"EIF1B","SHMT2"
"EIF1B","PSPC1"
"GINS2","MCM7"
"CNDP2","GINS2"
"GINS2","RECQL4"
"GINS2","SSRP1"
"CDC26","EIF4G1"
"BUB1B","CDC26"
"CDC26","HMGA1"
"CPNE1","CUL3"
"BHLHB9","THOC1"
"FAM122A","PPP2R2D"
"FAM122A","PPP2R2B"
"FAM122A","YWHAE"
"MRPL51","RPS18"
"MRPL51","RPL13"
"MRPL51","PMPCB"
"MRPL51","TUFM"
"M6PR","RPS28"
"ENO1","M6PR"
"HDGF","HIST1H3D"
"HIST1H3D","MCM2"
"RNASEH2A","SHMT2"
"CUL3","RNASEH2A"
"AKT1","RASL10B"
"RELT","SHMT2"
"TRIM27","VPS25"
"PICK1","VPS25"
"BAP1","VPS25"
"SUV39H1","ZNF436"
"PRMT5","ZNF436"
"CLK2","ZNF436"
"RNF144B","SHMT2"
"HMGA1","ITGB7"
"PPP2R2D","RASA3"
"EWSR1","PRR13"
"AP2M1","PRR13"
"IGF2BP3","LAPTM4A"
"LAPTM4A","RNF130"
"AKT1","YIF1B"
"METTL2A","SHMT2"
"CSF3R","FBXW7"
"CSF3R","GSK3B"
"CSF3R","HMGA1"
"ASMTL","IRF3"
"EDARADD","TRAF2"
"CUL3","EDARADD"
"CRLF1","ENO1"
"CRLF1","SHMT2"
"HSP90AB1","UST"
"CUL3","UST"
"LOC81691","PER2"
"ASGR1","HIVEP1"
"CBX5","NARF"
"NARF","STAT5A"
"NARF","PRPF4"
"CUL3","NARF"
"AP2M1","MEA1"
"AP1B1","MEA1"
"MEA1","NCAPD2"
"NPSR1","PMPCB"
"NPSR1","SLC3A2"
"PGK1","TBC1D10A"
"SLC41A3","ZDHHC12"
"CCNJ","CDK2"
"RNF130","SELK"
"EWSR1","HMBS"
"HMBS","PICK1"
"CCDC121","TNIP1"
"IKBKG","TSLP"
"BRD1","CALML6"
"DHRS12","MARK3"
"CCDC28A","KIFC3"
"ENO1","SLC25A39"
"EWSR1","UBE2MP1"
"APOL5","CLTCL1"
"SHMT2","SNORD22"
"DUOXA1","PSMD14"
"LEMD3","ST7"
"NOTCH2","ST7"
"NPLOC4","ST7"
"NFKBIA","ST7"
"PRMT5","ST7"
"CENPE","RHOT2"
"EIF4ENIF1","RHOT2"
"LEMD3","RHOT2"
"RHOT2","VPS33B"
"ACIN1","RHOT2"
"KIF14","RHOT2"
"PHB2","RHOT2"
"CUL3","RHOT2"
"CDK2","CHAF1A"
"CDK2","CDK2"
"CDK2","MCM2"
"CDK2","HSP90AB1"
"CDK2","ENO1"
"CDK2","RPS18"
"CDK2","YWHAE"
"CDK2","TPM3"
"CDK2","TUFM"
"CDK2","CFL1"
"CDK2","RPL32"
"CDK2","PHB2"
"CDK2","PSMD2"
"CDK2","IGF2BP3"
"CDK2","MCM7"
"CDK2","ENO2"
"CDK2","SUPT16H"
"CCT5","CDK2"
"CDK2","RPL13"
"CAD","CDK2"
"CDK2","HMGA1"
"CDK2","PGK1"
"CDK2","EIF3A"
"CDK2","PRMT1"
"CDK2","RPS28"
"CDK2","PSMD11"
"AP1B1","CDK2"
"CDK2","UPF1"
"AARS","CDK2"
"CAPZB","CDK2"
"CDK2","HCFC1"
"CDK2","KPNA2"
"CDK2","TFDP1"
"CDK2","E2F1"
"CDK2","PRC1"
"CDK2","POLD1"
"CDK2","FBXW7"
"CDK2","CDK3"
"CDK2","GATA3"
"ABLIM1","CDK2"
"CDK2","MAP3K5"
"CDK2","SIRT1"
"CDK2","RANGAP1"
"BIRC5","CDK2"
"CDK2","IKBKG"
"CDK2","PPP1CA"
"CDK2","RECQL4"
"CDK2","LIG1"
"HSP90AB1","STIP1"
"HSP90AB1","RPL32"
"HSP90AB1","MCM5"
"HSP90AB1","PGK1"
"HSP90AB1","TPM3"
"AARS","HSP90AB1"
"HSP90AB1","MCM2"
"HSP90AB1","TTC4"
"HSP90AB1","TOMM34"
"HSP90AB1","HSP90AB1"
"HSP90AB1","TRAF2"
"HSP90AB1","SRC"
"HSP90AB1","TSC1"
"HSP90AB1","P4HA1"
"HSP90AB1","SHMT2"
"HSP90AB1","PSMC3"
"HSP90AB1","PLCG1"
"CCT5","HSP90AB1"
"HSP90AB1","TUFM"
"HCFC1","HSP90AB1"
"HSP90AB1","YWHAE"
"GPS1","HSP90AB1"
"HSP90AB1","SF3B2"
"HSP90AB1","UPF1"
"DNAJC7","HSP90AB1"
"COPS7B","HSP90AB1"
"AKT1","HSP90AB1"
"CUL3","HSP90AB1"
"CUL5","HSP90AB1"
"CDK2","HSP90AB1"
"GRK5","HSP90AB1"
"HSP90AB1","KPNA2"
"HSP90AB1","MCM7"
"AURKA","HSP90AB1"
"AURKB","HSP90AB1"
"CDK3","HSP90AB1"
"HSP90AB1","HSPB1"
"HSP90AB1","NUP85"
"HSP90AB1","IKBKG"
"HSP90AB1","SLC25A1"
"COPE","HSP90AB1"
"CHD3","HSP90AB1"
"HSP90AB1","RECQL4"
"GSK3B","HSP90AB1"
"ARAF","HSP90AB1"
"HSP90AB1","MAP2K2"
"ENO1","HSP90AB1"
"HSP90AB1","KIF14"
"HSP90AB1","PRC1"
"HSP90AB1","NBR1"
"CAPZB","HSP90AB1"
"HSP90AB1","PRMT1"
"HSP90AB1","PSMD14"
"HSP90AB1","PSMD11"
"BAP1","HSP90AB1"
"HSP90AB1","IRAK1"
"HSP90AB1","RUFY1"
"DET1","HSP90AB1"
"HSP90AB1","TNIP1"
"HIST1H2BH","HSP90AB1"
"ACIN1","HSP90AB1"
"EIF4G1","HSP90AB1"
"ENO1","PGK1"
"ENO1","HDGF"
"ENO1","POLR1A"
"ENO1","OGDH"
"ENO1","PMPCB"
"AARS","ENO1"
"CHD3","ENO1"
"ENO1","NPLOC4"
"ENO1","SUPT5H"
"CLTCL1","ENO1"
"ENO1","FBXW7"
"CBX5","ENO1"
"ENO1","HSP90AB1"
"AKT1","ENO1"
"ENO1","ENO2"
"ENO1","PSMD2"
"ENO1","SSRP1"
"ENO1","RANGAP1"
"ENO1","HIST1H2BH"
"ENO1","ENO1"
"ENO1","STIP1"
"CUL3","ENO1"
"CUL5","ENO1"
"CDK2","ENO1"
"ENO1","SRC"
"CFL1","ENO1"
"ENO1","MCM2"
"ENO1","MCM5"
"ENO1","SLC25A1"
"CHD4","ENO1"
"ENO1","RECQL4"
"ENO1","PSMD14"
"ENO1","GSK3B"
"ARAF","ENO1"
"ENO1","KIF14"
"ENO1","USP10"
"ENO1","PER2"
"ENO1","FDPS"
"ENO1","PRMT1"
"BAP1","ENO1"
"ENO1","RNF130"
"ENO1","TNIP1"
"EIF4G1","ENO1"
"AP1B1","ENO1"
"ENO1","GPS1"
"AURKB","AURKB"
"AURKB","BIRC5"
"AURKB","BUB1B"
"AURKB","FBXW7"
"AURKB","TPX2"
"AURKB","FLOT1"
"AURKA","AURKB"
"AURKB","EIF4ENIF1"
"AURKB","PRPF3"
"AURKB","HSP90AB1"
"AURKB","CUL3"
"AARS","AURKB"
"AURKB","FTSJ3"
"AURKB","MYBBP1A"
"AURKB","NAT10"
"AURKB","TUFM"
"AURKB","PFKL"
"ATAD3A","AURKB"
"AURKB","RPL13"
"AURKB","HSPB1"
"AURKB","TRAP1"
"AURKB","RPS18"
"AURKB","CLTCL1"
"AURKB","TPM3"
"AURKB","RPL32"
"AURKB","SLC25A1"
"AURKB","SDCCAG3"
"AURKB","CLPB"
"AURKB","OGDH"
"AURKB","UPF1"
"AURKB","SLC3A2"
"AURKB","STIP1"
"AURKB","KIFC3"
"AURKB","NDUFA9"
"AURKB","HNRNPA2B1"
"AURKB","PABPC5"
"AURKB","PSMC3"
"AURKB","PLOD3"
"AURKB","PSMD2"
"AURKB","SPAG5"
"AURKB","PSMD14"
"AURKB","RANGAP1"
"AURKB","NCAPD2"
"AURKB","GLTSCR2"
"AURKB","ZC3H4"
"AURKB","YWHAE"
"AURKB","CBX5"
"AURKB","PPP1CA"
"AURKB","KIF14"
"AURKB","PRC1"
"AURKB","BRD1"
"AURKB","HIST1H3C"
"AURKB","TNIP1"
"AURKB","POLD1"
"EWSR1","GSK3B"
"GSK3B","NOTCH2"
"GSK3B","TSC1"
"GSK3B","GSK3B"
"CHD3","GSK3B"
"GSK3B","ZHX1"
"GSK3B","PPP1CA"
"GSK3B","NBR1"
"AURKA","GSK3B"
"GSK3B","IKBKG"
"GSK3B","SDCCAG3"
"GSK3B","SPAG5"
"GSK3B","HNRNPA2B1"
"ENO1","GSK3B"
"GSK3B","NDUFA9"
"GSK3B","PAK2"
"GSK3B","IGF2BP3"
"GSK3B","TRAP1"
"GSK3B","PRKCSH"
"GSK3B","PSMD2"
"GSK3B","SSRP1"
"AARS","GSK3B"
"AP1B1","GSK3B"
"EIF4G1","GSK3B"
"CAD","GSK3B"
"GSK3B","HSP90AB1"
"GSK3B","SLC3A2"
"GSK3B","H3F3B"
"GSK3B","RPS18"
"GSK3B","RPL13"
"EIF3A","GSK3B"
"EIF4ENIF1","GSK3B"
"GSK3B","PICK1"
"AKT1","GSK3B"
"GSK3B","PRKCA"
"E2F1","GSK3B"
"GSK3B","TRAF2"
"FBXW7","GSK3B"
"CSNK2B","GSK3B"
"GSK3B","IRS1"
"GSK3B","RECQL4"
"GSK3B","PRC1"
"KIF14","NCAPD2"
"KIF14","KIF14"
"HSPB1","KIF14"
"HNRNPA2B1","KIF14"
"KIF14","TUFM"
"HSP90AB1","KIF14"
"KIF14","RPL13"
"KIF14","P4HA1"
"FLOT1","KIF14"
"ABLIM1","KIF14"
"CLTCL1","KIF14"
"AURKB","KIF14"
"KIF14","SUPT16H"
"KIF14","PPP1CA"
"KIF14","RPS18"
"ATAD3A","KIF14"
"IGF2BP3","KIF14"
"KIF14","KPNA2"
"CFL1","KIF14"
"KIF14","TRIM27"
"KIF14","SSRP1"
"KIF14","PHB2"
"KIF14","RHOT2"
"KIF14","PI4KA"
"FXR2","KIF14"
"KIF14","SHMT2"
"KIF14","UPF1"
"AP2M1","KIF14"
"CAPZB","KIF14"
"KIF14","NAT10"
"KIF14","RPS28"
"KIF14","SF3B2"
"FN3KRP","KIF14"
"KIF14","SMARCA4"
"KIF14","PRPF3"
"COPE","KIF14"
"KIF14","TPM3"
"KIF14","OGDH"
"KIF14","KIFC3"
"KIF14","RPL32"
"KIF14","PAK2"
"KIF14","USP10"
"FTSJ3","KIF14"
"KIF14","SNRPB"
"ACIN1","KIF14"
"KIF14","TRAP1"
"KIF14","NDUFA9"
"KIF14","YWHAE"
"KIF14","PRC1"
"KIF14","MCM2"
"KIF14","SDCCAG3"
"CBX5","KIF14"
"ATP6V0D1","KIF14"
"KIF14","MYBBP1A"
"KIF14","PABPC5"
"KIF14","SLC3A2"
"KIF14","RBM15"
"KIF14","TPX2"
"KIF14","SRC"
"KIF14","PLOD1"
"CCT5","KIF14"
"AP1B1","KIF14"
"KIF14","PSPC1"
"KIF14","NUP85"
"KIF14","MCM7"
"AARS","KIF14"
"AHR","KIF14"
"KIF14","MCM5"
"HMGA1","KIF14"
"KIF14","RECQL"
"KIF14","RECQL4"
"KIF14","PSMD2"
"EIF4G1","KIF14"
"KIF14","USP9X"
"KIF14","SPAG5"
"KIF14","PSMC3"
"CHAF1A","KIF14"
"DDX41","KIF14"
"BIRC5","KIF14"
"KIF14","SUPT5H"
"KIF14","RANGAP1"
"KIF14","PLOD3"
"CUL3","KIF14"
"KIF14","PRPF40A"
"KIF14","PRPF4"
"KIF14","UTP3"
"ENO1","KIF14"
"EIF3A","KIF14"
"CENPJ","KIF14"
"KIF14","KRT8"
"KIF14","PARD3"
"KIF14","POLR2C"
"KIF14","VPS33B"
"KIF14","RHOBTB1"
"CENPE","PRC1"
"PRC1","YWHAE"
"PRC1","SF3B2"
"GSK3B","PRC1"
"PRC1","PRC1"
"HNRNPA2B1","PRC1"
"KIF14","PRC1"
"PRC1","RPL13"
"NAT10","PRC1"
"KPNA2","PRC1"
"HSP90AB1","PRC1"
"PPP1CA","PRC1"
"PHB2","PRC1"
"HMGA1","PRC1"
"MYBBP1A","PRC1"
"CLTCL1","PRC1"
"AURKB","PRC1"
"PRC1","RPS18"
"HSPB1","PRC1"
"PRC1","TRAP1"
"PRC1","SSRP1"
"CBX5","PRC1"
"PLK1","PRC1"
"PRC1","TUFM"
"IGF2BP3","PRC1"
"PRC1","RPL32"
"PRC1","SUPT16H"
"FTSJ3","PRC1"
"PRC1","PRPF40A"
"FXR2","PRC1"
"PRC1","RANGAP1"
"PRC1","RPS28"
"MCM7","PRC1"
"CHD4","PRC1"
"PRC1","SNRPB"
"CAPZB","PRC1"
"PFKL","PRC1"
"NUP85","PRC1"
"ACIN1","PRC1"
"CFL1","PRC1"
"FLOT1","PRC1"
"PRC1","UTP3"
"CCT5","PRC1"
"PBRM1","PRC1"
"PRC1","RBM15"
"AQR","PRC1"
"PRC1","USP5"
"NDUFA9","PRC1"
"PRC1","TPX2"
"MCM5","PRC1"
"BIRC5","PRC1"
"P4HA1","PRC1"
"AATF","PRC1"
"NOTCH2","PRC1"
"PRC1","TSC1"
"PRC1","PSMD13"
"PRC1","PSMD2"
"AARS","PRC1"
"ATP6V0D1","PRC1"
"PRC1","THOC1"
"PRC1","UPF1"
"CDK2","PRC1"
"FBXW7","PRC1"
"PRC1","RECQL"
"PRC1","TNIP1"
"POLD1","PRC1"
"AURKA","FBXW7"
"FBXW7","FBXW7"
"FBXW7","GSK3B"
"AURKB","FBXW7"
"FBXW7","MED15"
"CDK2","FBXW7"
"BUB1B","FBXW7"
"FBXW7","SSRP1"
"ENO1","FBXW7"
"FBXW7","USP9X"
"FBXW7","MCM7"
"CHD4","FBXW7"
"FBXW7","PRMT1"
"EIF4G1","FBXW7"
"FBXW7","SMARCA4"
"FBXW7","POU5F1"
"FBXW7","ZFP36"
"AKT1","FBXW7"
"FBXW7","STAT5A"
"FBXW7","NOTCH2"
"CAD","FBXW7"
"FBXW7","TUFM"
"FBXW7","SUPT16H"
"FBXW7","SF3B2"
"FBXW7","IGF2BP3"
"AARS","FBXW7"
"FBXW7","YWHAE"
"FBXW7","RPS18"
"FBXW7","RPL13"
"FBXW7","TPM3"
"FBXW7","HNRNPA2B1"
"COPE","FBXW7"
"FBXW7","SLC25A1"
"FBXW7","PFKL"
"ARHGEF1","FBXW7"
"FBXW7","UPF1"
"FBXW7","TIMM50"
"FBXW7","NAT10"
"FBXW7","MYBBP1A"
"FBXW7","PSPC1"
"FBXW7","USP10"
"FBXW7","TSC1"
"FBXW7","POLR1A"
"CFL1","FBXW7"
"CSNK2B","FBXW7"
"FBXW7","MCM2"
"FBXW7","XPOT"
"DDX41","FBXW7"
"FBXW7","SIRT1"
"FBXW7","PSMD11"
"BIRC5","FBXW7"
"FBXW7","PRC1"
"FBXW7","PRPF4"
"FBXW7","NCAPD2"
"DDX42","FBXW7"
"EIF3A","FBXW7"
"FBXW7","POLD1"
"FBXW7","GATA3"
"FBXW7","PLK1"
"FBXW7","TRAF2"
"FBXW7","NFKBIA"
"FBXW7","KPNA2"
"NBR1","NBR1"
"MYBBP1A","NBR1"
"AARS","NBR1"
"CAD","NBR1"
"CCT5","NBR1"
"HSP90AB1","NBR1"
"KPNA2","NBR1"
"NBR1","PSMD2"
"NBR1","TNIP1"
"NBR1","YWHAE"
"NBR1","STIP1"
"MCM2","NBR1"
"CFL1","NBR1"
"NBR1","PELP1"
"NBR1","PLOD3"
"FXR2","NBR1"
"IRF3","NBR1"
"GSK3B","NBR1"
"KRT8","NBR1"
"NBR1","VASP"
"AATF","NBR1"
"PRMT1","PRMT1"
"PRMT1","SUPT5H"
"NCOA1","PRMT1"
"PRMT1","TERF2"
"PRMT1","STAT5A"
"GLTSCR2","PRMT1"
"COPS7B","PRMT1"
"PRMT1","RBM15"
"PRMT1","SIRT1"
"EWSR1","PRMT1"
"PRMT1","PSMD2"
"MAP3K5","PRMT1"
"PRMT1","PRMT5"
"HSP90AB1","PRMT1"
"HNRNPA2B1","PRMT1"
"CAD","PRMT1"
"PRMT1","TAF4"
"CCT5","PRMT1"
"PRMT1","SF3B2"
"PRMT1","USP9X"
"EIF4G1","PRMT1"
"PRMT1","PSMD11"
"PRMT1","SHMT2"
"PRMT1","PSPC1"
"KPNA2","PRMT1"
"IGF2BP3","PRMT1"
"PRMT1","UPF1"
"MCM5","PRMT1"
"AQR","PRMT1"
"PRMT1","SNRPB"
"ENO1","PRMT1"
"PRMT1","RPL13"
"PRMT1","TUFM"
"PRMT1","YWHAE"
"EIF3A","PRMT1"
"PRMT1","ZC3H4"
"CAPZB","PRMT1"
"PRMT1","PSMC4"
"NAT10","PRMT1"
"CSNK2B","PRMT1"
"DNAJC7","PRMT1"
"PGK1","PRMT1"
"MYBBP1A","PRMT1"
"CS","PRMT1"
"PRMT1","TPM3"
"PRMT1","USP10"
"DDX42","PRMT1"
"AARS","PRMT1"
"DCTN4","PRMT1"
"DAXX","PRMT1"
"CUL3","PRMT1"
"CDK2","PRMT1"
"MCM7","PRMT1"
"PRMT1","THOC1"
"MCM2","PRMT1"
"PRMT1","RECQL4"
"FBXW7","PRMT1"
"EIF4ENIF1","PRMT1"
"KIAA0430","PRMT1"
"PRMT1","PRPF4"
"NCAPD2","PRMT1"
"CLK2","PRMT1"
"PRMT1","RUFY1"
"CUL3","CUL3"
"COMMD1","CUL3"
"AURKB","CUL3"
"CUL3","GPS1"
"CUL3","HCFC1"
"CUL3","RHOBTB1"
"CUL3","PRPF40A"
"CUL3","RPS28"
"CUL3","SUPT5H"
"COPS7B","CUL3"
"CUL3","HOOK2"
"CUL3","SHMT2"
"CUL3","P4HA1"
"CUL3","SF3B2"
"CUL3","SMARCB1"
"ACIN1","CUL3"
"AP2M1","CUL3"
"CUL3","PRMT5"
"CUL3","EIF4G1"
"AP1B1","CUL3"
"CUL3","DDX41"
"CUL3","POLD1"
"CUL3","UPF1"
"CUL3","YWHAE"
"CAD","CUL3"
"CUL3","FTSJ3"
"CLPB","CUL3"
"CUL3","FN3KRP"
"CUL3","TPM3"
"CUL3","CUL5"
"CUL3","IGF2BP3"
"CUL3","PPP4C"
"CUL3","TIMM50"
"CUL3","MYBBP1A"
"CUL3","PSPC1"
"CUL3","USP9X"
"CUL3","HNRNPA2B1"
"CUL3","MCM7"
"CUL3","PPP1CA"
"CUL3","PSMD2"
"CUL3","KPNA2"
"CUL3","SLC3A2"
"CUL3","PRPF4"
"CUL3","SUPT16H"
"CUL3","EWSR1"
"CUL3","FXR2"
"CUL3","PLOD1"
"CUL3","PRMT1"
"CUL3","SMARCA4"
"CUL3","SNRPB"
"CUL3","DNAJC7"
"CUL3","ENO1"
"CUL3","IRAK1"
"CUL3","NAT10"
"CUL3","PLOD3"
"CUL3","POLR2C"
"CCT5","CUL3"
"CUL3","PSMC4"
"CUL3","TUFM"
"CLTCL1","CUL3"
"CUL3","HSPB1"
"CUL3","KRT2"
"ATAD3A","CUL3"
"CUL3","ENO2"
"CUL3","HSP90AB1"
"CUL3","RPS18"
"CUL3","TRAP1"
"CUL3","RPL13"
"CUL3","DAXX"
"CUL3","PAK1IP1"
"CUL3","USP21"
"AURKA","CUL3"
"CUL3","RANGAP1"
"CUL3","NOTCH2"
"CUL3","TRAF2"
"CHD4","CUL3"
"ABLIM1","CUL3"
"CUL3","TRIM27"
"CUL3","XPOT"
"CUL3","MCM5"
"CUL3","ZC3H4"
"CUL3","RBCK1"
"CUL3","TRAF5"
"CUL3","KIAA0430"
"CUL3","ECH1"
"CUL3","PSMC3"
"CUL3","RUFY1"
"CUL3","ZNF250"
"CUL3","KRT8"
"CUL3","NDUFA9"
"CUL3","PHB2"
"CUL3","USP10"
"BUB1B","CUL3"
"CUL3","EIF3A"
"CSNK2B","CUL3"
"AHR","CUL3"
"CBX5","CUL3"
"CUL3","PMPCB"
"CUL3","IKBKG"
"CS","CUL3"
"ARAF","CUL3"
"CUL3","NUP85"
"CUL3","MKRN2"
"CUL3","PI4KA"
"CUL3","PPM1G"
"CUL3","SLC25A1"
"CUL3","INTS6"
"CUL3","NCAPH2"
"CUL3","TSC1"
"CFL1","CUL3"
"CUL3","SIRT1"
"CUL3","PRKCSH"
"COPE","CUL3"
"CUL3","MED15"
"CCT6B","CUL3"
"AARS","CUL3"
"CUL3","PGK1"
"CUL3","SPAG5"
"CUL3","RHOT2"
"CAPZB","CUL3"
"CUL3","RPL32"
"CUL3","MAP3K5"
"CUL3","PPP2R2B"
"CUL3","RECQL4"
"CUL3","IRS1"
"CUL3","KIF14"
"CUL3","PLK1"
"CUL3","HMGA1"
"CUL3","FDPS"
"BAP1","CUL3"
"BAP1","HCFC1"
"BAP1","FOXK2"
"BAP1","PPM1G"
"BAP1","MCRS1"
"BAP1","PSMC4"
"BAP1","PSMD11"
"BAP1","PSMD2"
"BAP1","YWHAE"
"BAP1","COPE"
"BAP1","CAD"
"BAP1","CBX5"
"BAP1","KPNA2"
"BAP1","SF3B2"
"BAP1","E2F1"
"BAP1","BAP1"
"BAP1","KRT2"
"BAP1","KRT8"
"BAP1","HSP90AB1"
"BAP1","TRAP1"
"BAP1","STIP1"
"BAP1","ENO1"
"BAP1","ENO2"
"BAP1","CCT5"
"BAP1","CFL1"
"BAP1","TPM3"
"BAP1","PRMT5"
"BAP1","PGK1"
"BAP1","CSNK2B"
"BAP1","IGF2BP3"
"BAP1","HNRNPA2B1"
"BAP1","CAPZB"
"BAP1","EIF3A"
"BAP1","PSMC3"
"BAP1","DNAJC7"
"BAP1","PPP1CA"
"BAP1","USP9X"
"BAP1","EIF4G1"
"AARS","BAP1"
"BAP1","RPL13"
"BAP1","RPL32"
"BAP1","RANGAP1"
"BAP1","CHD4"
"BAP1","RPS18"
"BAP1","HDGF"
"BAP1","PSMD14"
"BAP1","POLD1"
"BAP1","PRKCSH"
"BAP1","SUPT16H"
"BAP1","P4HA1"
"AP1B1","BAP1"
"BAP1","EWSR1"
"BAP1","TUFM"
"BAP1","SSRP1"
"BAP1","PSMD13"
"BAP1","UPF1"
"BAP1","FXR2"
"BAP1","MYBBP1A"
"BAP1","MCM7"
"BAP1","SNRPB"
"BAP1","USP5"
"BAP1","RPS28"
"BAP1","SHMT2"
"BAP1","MCM2"
"BAP1","CUL3"
"BAP1","PFKL"
"AP2M1","BAP1"
"BAP1","NCAPD2"
"BAP1","ZC3H4"
"BAP1","FTSJ3"
"BAP1","RECQL"
"BAP1","DDX41"
"BAP1","DBNL"
"BAP1","PSPC1"
"BAP1","DCTN4"
"BAP1","COPS7B"
"BAP1","DDX42"
"BAP1","PRPF40A"
"BAP1","MCM5"
"BAP1","USP21"
"AKT1","BAP1"
"BAP1","HIST1H3C"
"TNIP1","TNIP1"
"TNIP1","VPS33B"
"NBR1","TNIP1"
"MCRS1","TNIP1"
"IRAK1","TNIP1"
"AARS","TNIP1"
"HDGF","TNIP1"
"CCT5","TNIP1"
"HMGA1","TNIP1"
"MARK3","TNIP1"
"EIF3A","TNIP1"
"SNRPB","TNIP1"
"TNIP1","USP10"
"SSRP1","TNIP1"
"SUPT16H","TNIP1"
"HNRNPA2B1","TNIP1"
"IGF2BP3","TNIP1"
"ENO1","TNIP1"
"TNIP1","TPX2"
"TNIP1","YWHAE"
"PRC1","TNIP1"
"ABLIM1","TNIP1"
"CAD","TNIP1"
"AURKB","TNIP1"
"RPS18","TNIP1"
"KPNA2","TNIP1"
"TNIP1","UTP3"
"NAT10","TNIP1"
"CBX4","TNIP1"
"SLC25A1","TNIP1"
"TAF4","TNIP1"
"TNIP1","UPF1"
"RBM15","TNIP1"
"HSP90AB1","TNIP1"
"RPL32","TNIP1"
"FTSJ3","TNIP1"
"RANGAP1","TNIP1"
"CFL1","TNIP1"
"DAXX","TNIP1"
"TNIP1","TPM3"
"FXR2","TNIP1"
"HSPB1","TNIP1"
"FLOT1","TNIP1"
"PRPF3","TNIP1"
"RPS28","TNIP1"
"MCM5","TNIP1"
"MCM7","TNIP1"
"RPL13","TNIP1"
"EWSR1","TNIP1"
"AP2M1","TNIP1"
"TNIP1","TUFM"
"AATF","TNIP1"
"PSMD2","TNIP1"
"PAK1IP1","TNIP1"
"MYBBP1A","TNIP1"
"PRMT5","TNIP1"
"PPP1CA","TNIP1"
"PHB2","TNIP1"
"GLTSCR2","TNIP1"
"SMARCA4","TNIP1"
"SLC3A2","TNIP1"
"SF3B2","TNIP1"
"CAPZB","TNIP1"
"PFKL","TNIP1"
"PRPF40A","TNIP1"
"POLR1A","TNIP1"
"DDX41","TNIP1"
"CHD4","TNIP1"
"IKBKG","TNIP1"
"KIFC3","TNIP1"
"CENPJ","TNIP1"
"TNIP1","TRAF2"
"RBCK1","TNIP1"
"PSMD14","TNIP1"
"PIBF1","TNIP1"
"SDCCAG3","TNIP1"
"KRT8","TNIP1"
"NFKBIA","TNIP1"
"RNF130","UBQLN4"
"PSMD11","RNF130"
"PSMD14","RNF130"
"PSMC3","RNF130"
"PSMC4","RNF130"
"PSMD13","RNF130"
"PSMD2","RNF130"
"ENO1","RNF130"
"HSPB1","RNF130"
"PRKCSH","RNF130"
"PGK1","RNF130"
"RNF130","STIP1"
"CCT5","RNF130"
"AARS","RNF130"
"RNF130","RNF130"
"AATF","AATF"
"AATF","PHB2"
"AATF","IGF2BP3"
"AATF","RPL32"
"AATF","NBR1"
"AATF","EIF3A"
"AATF","SLC25A1"
"AATF","RPS18"
"AATF","NAT10"
"AATF","FXR2"
"AATF","UPF1"
"AATF","THOC1"
"AATF","RPL13"
"AATF","HNRNPA2B1"
"AATF","CCT5"
