"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"DDX39A","ORF",5.553,414,251,152.176328502415
"CALM1","NONE",4.479,348,230,152.011494252874
"HNRNPF","ORF",-0.512,389,243,151.796915167095
"DDX23","ORF",1.034,297,212,151.326599326599
"CCT5","ORF",5.31,341,227,151.111436950147
"DERL1","ORF",3.388,330,223,150.693939393939
"SMAD4","ORF",-1.03,273,202,149.465201465201
"SMURF1","ORF",1.575,327,221,149.360856269113
"SSB","ORF",0.389,319,218,148.978056426332
"AIFM1","ORF",4.206,413,248,148.9200968523
"RPL15","NONE",-3.209,340,225,148.897058823529
"LATS1","ORF",1.104,280,204,148.628571428571
"BCAP31","ORF",3.741,357,230,148.179271708683
"TOP2A","ORF",6.523,354,229,148.138418079096
"TUBA1B","ORF",6.41,315,216,148.114285714286
"SART3","ORF",2.535,358,230,147.765363128492
"DNAJA1","ORF",3.219,349,227,147.647564469914
"PRPF19","ORF",0.083,299,210,147.491638795987
"UBE2M","ORF",5.294,414,247,147.364734299517
"VHL","ORF",-0.215,323,218,147.133126934985
"SNRPA","NONE",3.82,329,220,147.112462006079
"PLK1","ORF",6.829,318,216,146.716981132075
"BCAR1","ORF",5.398,327,219,146.669724770642
"ATP5A1","ORF",-0.045,359,229,146.075208913649
"USP15","ORF",-0.584,326,218,145.779141104294
"HGS","ORF",2.855,300,209,145.603333333333
"FXR2","ORF",-1.591,289,205,145.415224913495
"NUMA1","ORF",-1.16,312,213,145.413461538462
"SF3B3","NONE",6.723,368,231,145.002717391304
"PSMC5","NONE",4.04,313,213,144.948881789137
"RBBP7","ORF",0.548,319,215,144.905956112853
"SRPK1","ORF",4.776,308,211,144.548701298701
"MCM5","ORF",6.739,283,202,144.183745583039
"MAPK6","NONE",2.711,303,209,144.161716171617
"DNAJC5","NONE",2.967,240,186,144.15
"DHX30","ORF",1.609,364,229,144.068681318681
"DNAJC7","ORF",-1.011,281,201,143.775800711744
"SRRM2","ORF",-0.68,311,211,143.154340836013
"TLE3","ORF",0.963,224,179,143.040178571429
"RNPS1","ORF",1.179,258,192,142.883720930233
"RPL8","NONE",3.096,364,228,142.813186813187
"RIOK1","NONE",3.581,374,231,142.676470588235
"RBM14","ORF",2.939,368,229,142.502717391304
"RIPK4","ORF",5.532,284,201,142.257042253521
"SMARCA4","ORF",6.527,271,196,141.756457564576
"SPTAN1","ORF",-2.849,309,209,141.362459546926
"PRMT5","ORF",2.583,312,210,141.346153846154
"TUBA4A","ORF",3.291,286,201,141.262237762238
"CTBP1","ORF",0.296,240,184,141.066666666667
"MAPK1","ORF",4.462,281,199,140.928825622776
"SRC","ORF",3.559,307,208,140.925081433225
"DPP4","ORF",0.403,296,204,140.594594594595
"SNRNP200","ORF",-1.401,291,202,140.219931271478
"RSL1D1","ORF",-1.945,321,212,140.01246105919
"SUPT5H","ORF",4.491,267,193,139.50936329588
"ADARB1","ORF",-0.594,344,219,139.421511627907
"NTRK3","ORF",-1.476,238,182,139.176470588235
"RPL18","ORF",-0.325,345,219,139.017391304348
"SMARCA5","ORF",1.666,272,194,138.367647058824
"SNRPB","ORF",4.772,331,214,138.356495468278
"MTA2","ORF",0.821,267,192,138.067415730337
"NOP2","ORF",5.097,293,201,137.887372013652
"SMC1A","ORF",2.332,279,196,137.691756272401
"LARP1","ORF",4.815,333,214,137.525525525526
"HSPH1","ORF",3.479,294,201,137.418367346939
"RNF149","ORF",-1.066,357,221,136.809523809524
"HIST1H1A","ORF",0.671,302,203,136.453642384106
"DISC1","ORF",0.928,260,188,135.938461538462
"RPS9","ORF",-0.416,353,219,135.866855524079
"MDC1","ORF",4.425,263,189,135.821292775665
"THRAP3","ORF",0.547,289,198,135.653979238754
"UPF1","ORF",3.788,377,226,135.480106100796
"LNX1","ORF",-2.386,326,210,135.276073619632
"PDIA4","ORF",-0.139,326,210,135.276073619632
"ITGA4","ORF",-0.543,358,220,135.195530726257
"IGF2BP3","ORF",2.8,388,229,135.157216494845
