"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"TRABD",NA,NA,NA,NA,NA
"MRPL16",NA,NA,NA,NA,NA
"SLC25A10",NA,NA,NA,NA,NA
"MRPS23",NA,NA,NA,NA,NA
"ICT1",NA,NA,NA,NA,NA
"BRD8",NA,NA,NA,NA,NA
"TIPARP",NA,NA,NA,NA,NA
"CD79B",NA,NA,NA,NA,NA
"ABCA2",NA,NA,NA,NA,NA
"ARRB1",NA,NA,NA,NA,NA
"TAGLN",NA,NA,NA,NA,NA
"GNAQ",NA,NA,NA,NA,NA
"ARRB2",NA,NA,NA,NA,NA
"CDC42BPA",NA,NA,NA,NA,NA
"ADRBK1",NA,NA,NA,NA,NA
"FERMT2",NA,NA,NA,NA,NA
"PROSC",NA,NA,NA,NA,NA
"VDR",NA,NA,NA,NA,NA
"TIMP2",NA,NA,NA,NA,NA
"ARMC8",NA,NA,NA,NA,NA
"MCAT",NA,NA,NA,NA,NA
"ITGAV",NA,NA,NA,NA,NA
"SPARC",NA,NA,NA,NA,NA
"GLRX3",NA,NA,NA,NA,NA
"GBF1",NA,NA,NA,NA,NA
"RNF213",NA,NA,NA,NA,NA
"CTSA",NA,NA,NA,NA,NA
"GRB10",NA,NA,NA,NA,NA
"SIRT3",NA,NA,NA,NA,NA
"KDR",NA,NA,NA,NA,NA
"BID",NA,NA,NA,NA,NA
"RAB11FIP2",NA,NA,NA,NA,NA
"RABGAP1",NA,NA,NA,NA,NA
"TERF2IP",NA,NA,NA,NA,NA
"HIST1H1C",NA,NA,NA,NA,NA
"CPEB4",NA,NA,NA,NA,NA
"TAB2",NA,NA,NA,NA,NA
"TOMM22",NA,NA,NA,NA,NA
"IGF2BP3",NA,NA,NA,NA,NA
"BCL2L13",NA,NA,NA,NA,NA
"BNIP3",NA,NA,NA,NA,NA
"CCDC47",NA,NA,NA,NA,NA
"CNP",NA,NA,NA,NA,NA
"DNAJC11",NA,NA,NA,NA,NA
"HM13",NA,NA,NA,NA,NA
"NCLN",NA,NA,NA,NA,NA
"PEX19",NA,NA,NA,NA,NA
"POLRMT",NA,NA,NA,NA,NA
"RAB14",NA,NA,NA,NA,NA
"SAR1A",NA,NA,NA,NA,NA
"SDF4",NA,NA,NA,NA,NA
"SLC39A7",NA,NA,NA,NA,NA
"TECR",NA,NA,NA,NA,NA
"VAT1",NA,NA,NA,NA,NA
"TOR1AIP1",NA,NA,NA,NA,NA
"SAMM50",NA,NA,NA,NA,NA
